Marketing - B2B;[21, 22, 23];17186393.9604;18550985.805;21528989.47
Marketing - B2B;[22, 23];13666224.9043;17293065.75;21271547.678
Marketing - B2B;[22, 23, 24];9684158.8515;15434440.36;20467737.268
Marketing - B2B;[23, 24];9699685.69607;12590506.4635;18118480.446
Marketing - B2B;[23, 24, 25];9699685.69607;12590506.4635;18118480.446
Marketing - B2B;[24, 25];9699685.69607;12590506.4635;18118480.446
Marketing - B2B;[24, 25, 26];9699685.69607;12590506.4635;18118480.446
Customer Service;[8, 9, 10];141383.603914;173493.354;342180.55816
Customer Service;[9, 10];141383.603914;173493.354;342180.55816
Customer Service;[9, 10, 11];260282.6196;303936.6255;554088.61105
Customer Service;[10, 11];260282.6196;303936.6255;554088.61105
Customer Service;[10, 11, 12];372502.16226;494835.5092;1004463.5894
Customer Service;[11, 12];403494.043046;524062.5933;1023736.9976
Customer Service;[11, 12, 13];432227.777814;561348.3378;1098168.5226
Customer Service;[12, 13];569547.41754;687187.98615;1221186.296
Customer Service;[12, 13, 14];607478.084415;775016.04555;1632214.4454
Customer Service;[13, 14];999035.700216;1198961.911;2154727.6884
Customer Service;[13, 14, 15];1164083.87672;1545234.756;3042655.1274
Customer Service;[14, 15];1535050.20633;1844116.264;3382157.0539
Customer Service;[14, 15, 16];1654230.02815;2012230.463;4437939.8005
Customer Service;[15, 16];2100566.49828;2675308.0845;5211155.4887
Customer Service;[15, 16, 17];2100566.49828;2675308.0845;5211155.4887
